time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
54,4,0.05555555555555555,0.55,3.76,5.96,3.76,5.96,24.636568289646398,0.0425531914893617,3.76,5.96,3.76,5.96,41.05394566294665,0.06,3.76,5.96,3.76,5.96,33.609581330987766,0.018867924528301886,3.76,5.96,3.76,5.96,21.620772344428392,0.0,0,100000,0,100000,7.784003076594141,0.0
55,4,0.05454545454545454,0.55,3.7,6.45,3.7,6.45,23.70854598391717,0.05454545454545454,3.7,6.45,3.7,6.45,39.44569312507236,0.06,3.7,6.45,3.7,6.45,32.434989802036775,0.018867924528301886,3.7,6.45,3.7,6.45,22.12817664449268,0.0,0,100000,0,100000,7.440004784544663,0.0
56,4,0.05357142857142857,0.55,3.64,6.94,3.64,6.94,23.507485956173813,0.05454545454545454,3.64,6.94,3.64,6.94,42.94989147350205,0.06,3.64,6.94,3.64,6.94,31.23928306613345,0.018867924528301886,3.64,6.94,3.64,6.94,21.849766858133485,0.0,0,100000,0,100000,7.346795550144259,0.0
57,4,0.05263157894736842,0.55,3.58,7.43,3.58,7.43,21.499539636633873,0.05454545454545454,3.58,7.43,3.58,7.43,46.035808704743545,0.06,3.58,7.43,3.58,7.43,33.45475857945939,0.018867924528301886,3.58,7.43,3.58,7.43,21.86864582446016,0.0,0,100000,0,100000,7.67163279619252,0.0
58,7,0.06896551724137931,0.55,7.0,7.0,7.0,7.0,21.943951593221886,0.05454545454545454,7.0,7.0,7.0,7.0,42.360727903989286,0.06896551724137931,7.0,7.0,7.0,7.0,32.127058264319764,0.018867924528301886,3.52,7.92,7.0,7.0,21.8655486300271,0.0,0,100000,0,100000,7.787878648615404,0.0
59,7,0.06779661016949153,0.55,6.931034482758621,7.481034482758621,6.931034482758621,7.481034482758621,22.1074321986253,0.05454545454545454,6.931034482758621,7.481034482758621,6.931034482758621,7.481034482758621,43.37764416792853,0.06896551724137931,6.931034482758621,7.481034482758621,6.931034482758621,7.481034482758621,30.611207311297065,0.018867924528301886,6.931034482758621,7.481034482758621,6.931034482758621,7.481034482758621,22.033255666494703,0.0,0,100000,0,100000,7.678682305631333,0.0
60,7,0.06666666666666667,0.55,6.862068965517241,7.962068965517242,6.862068965517241,7.962068965517242,26.335011323630646,0.06666666666666667,6.862068965517241,7.962068965517242,6.862068965517241,7.962068965517242,44.8852900819748,0.06896551724137931,6.862068965517241,7.962068965517242,6.862068965517241,7.962068965517242,34.52654580438955,0.018867924528301886,6.862068965517241,7.962068965517242,6.862068965517241,7.962068965517242,21.738902048181508,0.0,0,100000,0,100000,7.4892632858747525,0.0
61,7,0.06557377049180328,0.55,6.793103448275862,8.443103448275862,6.793103448275862,8.443103448275862,25.11577111411928,0.06666666666666667,6.793103448275862,8.443103448275862,6.793103448275862,8.443103448275862,42.939304417748886,0.06896551724137931,6.793103448275862,8.443103448275862,6.793103448275862,8.443103448275862,33.119107913459494,0.018867924528301886,6.793103448275862,8.443103448275862,6.793103448275862,8.443103448275862,22.024485792344564,0.0,0,0,0,0,0,0
62,7,0.06451612903225806,0.55,6.724137931034483,8.924137931034483,6.724137931034483,8.924137931034483,24.25097520071708,0.06666666666666667,6.724137931034483,8.924137931034483,6.724137931034483,8.924137931034483,46.70925328992115,0.06896551724137931,6.724137931034483,8.924137931034483,6.724137931034483,8.924137931034483,33.20233406634498,0.018867924528301886,6.724137931034483,8.924137931034483,6.724137931034483,8.924137931034483,21.689838110443354,0.0,0,0,0,0,0,0
63,7,0.06349206349206349,0.55,6.655172413793103,9.405172413793103,6.655172413793103,9.405172413793103,23.04074870436061,0.06666666666666667,6.655172413793103,9.405172413793103,6.655172413793103,9.405172413793103,50.17666269779025,0.06896551724137931,6.655172413793103,9.405172413793103,6.655172413793103,9.405172413793103,31.817948124020507,0.018867924528301886,6.655172413793103,9.405172413793103,6.655172413793103,9.405172413793103,22.230299880658333,0.0,0,0,0,0,0,0
64,8,0.078125,0.55,8.0,8.0,8.0,8.0,21.493058721859757,0.06666666666666667,8.0,8.0,8.0,8.0,46.901976268330046,0.078125,8.0,8.0,8.0,8.0,30.845886430062155,0.018867924528301886,8.0,8.0,8.0,8.0,21.655407466052935,0.015625,6.586206896551724,9.886206896551723,6.586206896551724,9.886206896551723,7.790312174189878,0.015625
65,8,0.07692307692307693,0.55,7.921875,8.471875,7.921875,8.471875,21.75635177753598,0.06666666666666667,7.921875,8.471875,7.921875,8.471875,48.32815974145921,0.078125,7.921875,8.471875,7.921875,8.471875,30.67867413489394,0.018867924528301886,7.921875,8.471875,7.921875,8.471875,22.017054907507116,0.015625,7.921875,8.471875,7.921875,8.471875,7.296845553812932,0.015625
66,8,0.07575757575757576,0.55,7.84375,8.94375,7.84375,8.94375,22.055280879048365,0.06666666666666667,7.84375,8.94375,7.84375,8.94375,49.23910081458995,0.078125,7.84375,8.94375,7.84375,8.94375,33.35379404126848,0.018867924528301886,7.84375,8.94375,7.84375,8.94375,21.39955247690711,0.015625,7.84375,8.94375,7.84375,8.94375,7.306683379442943,0.015625
67,8,0.07462686567164178,0.55,7.765625,9.415625,7.765625,9.415625,22.141383586254694,0.06666666666666667,7.765625,9.415625,7.765625,9.415625,48.887453705036876,0.078125,7.765625,9.415625,7.765625,9.415625,33.053673226640626,0.018867924528301886,7.765625,9.415625,7.765625,9.415625,21.534605376648447,0.015625,7.765625,9.415625,7.765625,9.415625,7.494372494667569,0.015625
