time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
69,8,0.07246376811594203,0.5,7.850746268656716,8.850746268656717,7.850746268656716,8.850746268656717,23.325904908297,0.07246376811594203,7.850746268656716,8.850746268656717,7.850746268656716,8.850746268656717,52.65049513559562,0.07462686567164178,7.850746268656716,8.850746268656717,7.850746268656716,8.850746268656717,32.788154030892194,0.029850746268656716,7.850746268656716,8.850746268656717,7.850746268656716,8.850746268656717,21.984765111381385,0.028985507246376812,7.850746268656716,8.850746268656717,7.850746268656716,8.850746268656717,7.254823045835025,0.016129032258064516
70,8,0.07142857142857142,0.5,7.776119402985074,9.276119402985074,7.776119402985074,9.276119402985074,21.92121744863722,0.07246376811594203,7.776119402985074,9.276119402985074,7.776119402985074,9.276119402985074,55.483910475784135,0.07462686567164178,7.776119402985074,9.276119402985074,7.776119402985074,9.276119402985074,32.436202499769315,0.029850746268656716,7.776119402985074,9.276119402985074,7.776119402985074,9.276119402985074,21.788570346295554,0.028985507246376812,7.776119402985074,9.276119402985074,7.776119402985074,9.276119402985074,7.235326107254925,0.02857142857142857
71,8,0.07042253521126761,0.5,7.701492537313433,9.701492537313433,7.701492537313433,9.701492537313433,21.602982407303077,0.07246376811594203,7.701492537313433,9.701492537313433,7.701492537313433,9.701492537313433,54.19321332643996,0.07462686567164178,7.701492537313433,9.701492537313433,7.701492537313433,9.701492537313433,31.65490326110122,0.04225352112676056,7.701492537313433,9.701492537313433,7.701492537313433,9.701492537313433,21.660868120049997,0.028985507246376812,7.701492537313433,9.701492537313433,7.701492537313433,9.701492537313433,7.629558298365152,0.02857142857142857
72,8,0.06944444444444445,0.5,7.6268656716417915,10.126865671641792,7.6268656716417915,10.126865671641792,21.523996849191544,0.07246376811594203,7.6268656716417915,10.126865671641792,7.6268656716417915,10.126865671641792,56.91985258268165,0.07462686567164178,7.6268656716417915,10.126865671641792,7.6268656716417915,10.126865671641792,31.02111206179672,0.04225352112676056,7.6268656716417915,10.126865671641792,7.6268656716417915,10.126865671641792,21.767253517430156,0.028985507246376812,7.6268656716417915,10.126865671641792,7.6268656716417915,10.126865671641792,7.399072446685959,0.02857142857142857
73,8,0.0684931506849315,0.5,7.552238805970149,10.552238805970148,7.552238805970149,10.552238805970148,21.985862382194092,0.07246376811594203,7.552238805970149,10.552238805970148,7.552238805970149,10.552238805970148,59.775901352571296,0.07462686567164178,7.552238805970149,10.552238805970148,7.552238805970149,10.552238805970148,31.297650766582663,0.04225352112676056,7.552238805970149,10.552238805970148,7.552238805970149,10.552238805970148,21.599755563086926,0.028985507246376812,7.552238805970149,10.552238805970148,7.552238805970149,10.552238805970148,7.538259107774103,0.02857142857142857
74,8,0.06756756756756757,0.5,7.477611940298507,10.977611940298507,7.477611940298507,10.977611940298507,24.80528760087302,0.07246376811594203,7.477611940298507,10.977611940298507,7.477611940298507,10.977611940298507,58.664222681518154,0.07462686567164178,7.477611940298507,10.977611940298507,7.477611940298507,10.977611940298507,31.468826015106238,0.05405405405405406,7.477611940298507,10.977611940298507,7.477611940298507,10.977611940298507,21.842715601280666,0.028985507246376812,7.477611940298507,10.977611940298507,7.477611940298507,10.977611940298507,7.560378226449102,0.02857142857142857
75,8,0.06666666666666667,0.5,7.402985074626866,11.402985074626866,7.402985074626866,11.402985074626866,24.315746734056006,0.07246376811594203,7.402985074626866,11.402985074626866,7.402985074626866,11.402985074626866,63.49691713995778,0.07462686567164178,7.402985074626866,11.402985074626866,7.402985074626866,11.402985074626866,30.84352696795851,0.05405405405405406,7.402985074626866,11.402985074626866,7.402985074626866,11.402985074626866,22.507291955039904,0.028985507246376812,7.402985074626866,11.402985074626866,7.402985074626866,11.402985074626866,7.339708890550366,0.04
76,8,0.06578947368421052,0.5,7.328358208955224,11.828358208955224,7.328358208955224,11.828358208955224,22.854207723673625,0.07246376811594203,7.328358208955224,11.828358208955224,7.328358208955224,11.828358208955224,69.40406213380267,0.07462686567164178,7.328358208955224,11.828358208955224,7.328358208955224,11.828358208955224,32.764721364462254,0.05405405405405406,7.328358208955224,11.828358208955224,7.328358208955224,11.828358208955224,21.979267457209595,0.039473684210526314,7.328358208955224,11.828358208955224,7.328358208955224,11.828358208955224,7.493219902313906,0.04
77,11,0.07792207792207792,0.5,11.0,11.0,11.0,11.0,22.678515201469526,0.07792207792207792,11.0,11.0,11.0,11.0,70.10407664319969,0.07792207792207792,7.253731343283582,12.253731343283583,11.0,11.0,31.733901468615368,0.05405405405405406,11.0,11.0,7.253731343283582,12.253731343283583,21.28010624144655,0.039473684210526314,7.253731343283582,12.253731343283583,7.253731343283582,12.253731343283583,7.5916246045962055,0.05194805194805195
78,11,0.07692307692307693,0.5,10.922077922077921,11.422077922077921,10.922077922077921,11.422077922077921,22.138052155315087,0.07792207792207792,10.922077922077921,11.422077922077921,10.922077922077921,11.422077922077921,64.58503238755397,0.07792207792207792,10.922077922077921,11.422077922077921,10.922077922077921,11.422077922077921,31.1763752911797,0.0641025641025641,10.922077922077921,11.422077922077921,10.922077922077921,11.422077922077921,22.217953813879134,0.039473684210526314,10.922077922077921,11.422077922077921,10.922077922077921,11.422077922077921,7.64909637601723,0.05194805194805195
